Source	Target	Path	Support	Confidence
56	65	46>56>57>56	11	0.06666666666666667
56	65	25>26>36>46>56	13	0.22807017543859648
56	65	45>46>45>46>56	10	0.20833333333333334
56	65	54>64>65>55>56	10	0.19607843137254902
56	65	47>48>58>57>56	10	0.18518518518518517
56	65	45>46>47>57>56	11	0.23404255319148934
56	65	58>48>47>46>56	10	0.24390243902439024
56	65	54>55>54>55>56	10	0.20833333333333334
56	65	45>46>56>46>56	10	0.2777777777777778
56	65	69>68>58>57>56	10	0.22727272727272724
56	65	36>26>36>46>56	11	0.3235294117647059
56	67	56	1178	0.1054233040988008
56	67	46>56>55>56	22	0.13333333333333333
56	67	45>44>54>55>56	10	0.19230769230769232
56	67	57>56>57>56	12	0.0736196319018405
56	67	57>56>66>56	18	0.1125
56	67	55>54>55>56	14	0.07
56	67	56>66>65>66>56	10	0.2127659574468085
56	67	67>68>58>57>56	10	0.29411764705882354
56	67	68>67>66>56	30	0.18867924528301888
56	67	43>44>45>46>56	10	0.18181818181818182
56	67	86>76>66>56	12	0.07142857142857142
56	67	56>46>56>46>56	10	0.20408163265306123
56	67	54>55>56>46>56	11	0.21153846153846156
56	67	56>46>56>55>56	11	0.2558139534883721
56	67	67>77>67>57>56	12	0.24
56	67	67>77>67>66>56	11	0.2682926829268293
56	67	65>66>67>57>56	12	0.23076923076923075
56	67	58>59>58>57>56	10	0.2631578947368421
56	67	47>57>56>66>56	12	0.2608695652173913
56	47	56	1279	0.11446214426346876
56	47	58>68>67>57>56	12	0.24489795918367344
56	47	55>65>55>56	13	0.0718232044198895
56	47	57>56>66>56	10	0.0625
56	47	76>66>76>66>56	11	0.2972972972972973
56	47	65>66>65>66>56	10	0.20408163265306123
56	47	49>59>58>57>56	10	0.2
56	47	37>47>46>56	29	0.18354430379746836
56	47	87>77>67>66>56	11	0.275
56	47	45>46>56>57>56	10	0.2
56	47	56>55>56>46>56	11	0.28205128205128205
56	54	56	751	0.06720959369965993
57	66	77>67>66>56>57	10	0.23255813953488375
57	66	57	1181	0.1085577718540307
57	66	36>46>56>57	28	0.19047619047619047
57	66	57>58>68>58>57	12	0.17391304347826086
57	66	58>57>56>57	26	0.174496644295302
57	66	60>50>59>58>57	11	0.18644067796610167
57	66	48>38>48>58>57	13	0.2826086956521739
57	66	26>36>46>47>57	10	0.2
57	66	68>69>59>58>57	11	0.2391304347826087
57	66	55>65>66>67>57	10	0.25
57	57	66>56>57	18	0.02643171806167401
57	57	56>57	80	0.028933092224231467
57	57	57	1125	0.10341023991175659
57	57	57>67>57>58>57	19	0.37254901960784315
57	57	56>66>67>57	29	0.19205298013245037
57	57	79>69>68>67>57	14	0.3888888888888889
57	57	66>67>66>56>57	14	0.2916666666666667
57	57	47>57>56>57	25	0.14619883040935672
57	57	58>59>58>57	31	0.1712707182320442
57	57	47>48>58>57	33	0.14285714285714285
57	57	45>46>56>57	30	0.16393442622950818
57	57	48>47>48>47>57	14	0.45161290322580644
57	57	47>48>47>57	12	0.10810810810810811
57	57	46>47>46>47>57	13	0.34210526315789475
57	57	40>50>59>58>57	15	0.32608695652173914
57	57	36>46>56>57	26	0.17687074829931973
57	57	59>58>48>47>57	11	0.39285714285714285
57	57	55>56>57	64	0.09155937052932761
57	57	54>55>56>57	34	0.1708542713567839
57	57	68>67>77>67>57	17	0.3695652173913043
57	57	45>55>56>57	20	0.12578616352201258
57	57	56>46>56>57	32	0.17297297297297298
57	57	76>66>56>57	24	0.15483870967741936
57	57	48>58>48>58>57	13	0.28888888888888886
57	57	68>78>68>67>57	14	0.3684210526315789
57	57	77>67>68>58>57	16	0.3902439024390244
57	57	67>68>58>57	22	0.17322834645669294
57	57	39>38>37>47>57	11	0.3235294117647059
57	57	37>47>57>47>57	15	0.375
57	57	49>59>58>57	43	0.22279792746113988
57	57	66>56>57>67>57	14	0.31111111111111117
57	57	26>36>37>47>57	13	0.34210526315789475
57	57	37>47>57>58>57	16	0.38095238095238093
57	57	57>47>57>58>57	15	0.30612244897959184
57	57	56>66>56>57	26	0.16883116883116883
57	57	57>67>66>56>57	12	0.2857142857142857
57	57	56>46>47>57	40	0.23121387283236997
57	57	66>67>66>67>57	15	0.32608695652173914
57	57	60>69>68>67>57	10	0.29411764705882354
57	57	39>38>48>58>57	13	0.3333333333333333
57	57	64>65>66>67>57	18	0.4186046511627907
57	57	48>47>37>47>57	16	0.34782608695652173
57	57	65>66>56>57	30	0.16483516483516483
57	57	57>47>57>67>57	10	0.30303030303030304
57	57	26>27>37>47>57	13	0.3023255813953488
57	57	55>56>57>56>57	14	0.3333333333333333
57	57	40>49>48>47>57	14	0.29787234042553185
57	57	59>58>68>67>57	14	0.3333333333333333
57	57	66>67>57>67>57	14	0.31111111111111117
57	57	77>67>57>58>57	11	0.2894736842105263
57	57	59>58>57>58>57	12	0.3
57	57	37>47>48>47>57	11	0.22916666666666663
57	57	39>49>48>58>57	10	0.29411764705882354
57	57	48>47>46>47>57	10	0.30303030303030304
57	57	75>76>66>67>57	14	0.4
57	57	17>27>37>47>57	32	0.2857142857142857
57	57	48>49>59>58>57	17	0.38636363636363635
57	57	57>56>57>47>57	11	0.3055555555555556
57	57	46>36>46>47>57	13	0.29545454545454547
57	57	48>38>48>47>57	15	0.35714285714285715
57	57	55>65>66>67>57	12	0.3
57	57	46>56>46>47>57	12	0.35294117647058826
57	57	46>47>57>67>57	12	0.32432432432432434
57	57	48>58>57>47>57	16	0.3137254901960784
57	57	88>87>77>67>57	11	0.3055555555555556
57	57	47>46>47>48>58>57	10	0.3333333333333333
57	57	57>47>57>47>57	14	0.4117647058823529
57	57	37>38>37>47>57	10	0.3333333333333333
57	68	56>57	337	0.12188065099457505
57	68	57	801	0.0736280908171707
57	68	66>56>57>56>57	14	0.35
57	68	67>57>58>57	16	0.0963855421686747
57	68	66>67>66>56>57	14	0.2916666666666667
57	68	45>46>47>57	14	0.0880503144654088
57	68	47>48>58>57	11	0.04761904761904761
57	68	35>45>46>56>57	18	0.375
57	68	47>57>47>57	11	0.07432432432432433
57	68	49>48>47>57	13	0.08227848101265822
57	68	36>46>56>57	27	0.1836734693877551
57	68	35>45>55>56>57	12	0.25
57	68	45>55>56>57	26	0.16352201257861634
57	68	66>65>55>56>57	10	0.3333333333333333
57	68	48>47>57>56>57	11	0.2972972972972973
57	68	49>59>58>57	19	0.09844559585492228
57	68	58>57>56>57	24	0.1610738255033557
57	68	67>57>47>57	14	0.08974358974358974
57	68	65>66>67>57	17	0.09941520467836257
57	68	37>47>57>56>57	15	0.3409090909090909
57	68	46>47>48>58>57	11	0.09734513274336282
57	68	46>47>46>56>57	14	0.30434782608695654
57	68	66>76>66>67>57	10	0.23255813953488375
57	68	57>56>46>47>57	11	0.21153846153846156
57	68	44>54>55>56>57	22	0.39285714285714285
57	68	48>58>57>67>57	11	0.2391304347826087
57	68	68>69>68>67>57	12	0.24
57	68	64>65>66>56>57	15	0.29411764705882354
57	68	55>56>46>47>57	10	0.21739130434782608
57	68	75>65>66>56>57	11	0.2894736842105263
57	68	46>47>57>56>57	13	0.28888888888888886
57	68	44>45>55>56>57	17	0.53125
57	68	77>67>57>56>57	12	0.3157894736842105
57	68	46>56>46>56>57	14	0.29787234042553185
57	46	57	1242	0.11416490486257927
57	46	47>57>67>57	16	0.10256410256410256
57	46	35>45>55>56>57	10	0.20833333333333334
57	46	37>47>57>67>57	13	0.2549019607843137
57	46	46>56>66>67>57	11	0.24444444444444444
57	46	78>68>58>57	35	0.20114942528735633
57	46	60>50>59>58>57	12	0.2033898305084746
57	46	66>56>66>56>57	10	0.2777777777777778
57	46	65>66>67>57	12	0.07017543859649122
57	46	55>56>57>67>57	10	0.23255813953488375
57	46	55>56>66>56>57	10	0.18518518518518517
57	46	67>68>67>57	19	0.18811881188118812
57	46	75>76>77>67>57	12	0.2608695652173913
57	46	26>36>46>56>57	11	0.22
57	46	37>36>37>47>57	10	0.22727272727272724
57	48	57	904	0.08309587278242485
57	48	58>59>58>57	33	0.18232044198895028
57	48	49>48>47>57	16	0.10126582278481013
57	48	55>56>57	33	0.04721030042918455
57	48	68>58>48>58>57	11	0.21153846153846156
57	48	58>68>58>57	20	0.09900990099009901
57	48	67>68>58>57	21	0.16535433070866143
57	48	78>77>67>57	17	0.09659090909090909
57	48	59>58>68>58>57	14	0.27450980392156865
57	48	48>49>48>47>57	10	0.29411764705882354
57	48	79>78>77>67>57	11	0.22448979591836735
57	48	66>65>66>67>57	10	0.2777777777777778
57	55	57	660	0.06066734074823053
57	37	57	687	0.06314918650611269
57	59	57	729	0.06700983546281827
57	59	55>56>66>56>57	11	0.2037037037037037
57	77	57	714	0.06563103226399485
58	58	57>56>57>58	31	0.19745222929936307
58	58	58	1760	0.15501144970935352
58	58	47>48>58>48>58	27	0.42857142857142855
58	58	39>49>48>58	46	0.3150684931506849
58	58	49>48>58>59>58	14	0.32558139534883723
58	58	69>59>69>59>58	15	0.3409090909090909
58	58	41>51>50>59>58	15	0.18072289156626506
58	58	36>46>47>57>58	14	0.32558139534883723
58	58	40>49>48>58	28	0.18543046357615894
58	58	40>50>59>58	31	0.1901840490797546
58	58	66>67>68>78>68>58	10	0.37037037037037035
58	58	69>59>58>68>58	17	0.3617021276595745
58	58	58>68>58>48>58	15	0.3125
58	58	48>58>57>58	40	0.19704433497536947
58	58	56>57>67>57>58	13	0.3023255813953488
58	58	65>55>56>57>58	14	0.3181818181818182
58	58	57>47>46>47>48>58	12	0.4000000000000001
58	58	70>79>69>59>58	16	0.38095238095238093
58	58	79>78>68>58	25	0.1851851851851852
58	58	69>68>58>57>58	15	0.39473684210526316
58	58	38>39>49>59>58	13	0.30952380952380953
58	58	58>48>49>59>58	15	0.32608695652173914
58	58	67>57>47>57>58	13	0.3823529411764706
58	58	47>37>47>48>58	11	0.22916666666666663
58	58	49>59>49>48>58	15	0.30612244897959184
58	58	49>59>58>48>58	13	0.3023255813953488
58	58	58>59>69>68>58	15	0.3125
58	58	69>79>69>68>58	15	0.3191489361702128
58	58	58>48>58>68>58	14	0.35
58	58	45>46>47>48>58	30	0.3125
58	58	69>68>67>57>58	14	0.30434782608695654
58	58	47>37>47>57>58	16	0.35555555555555557
58	58	56>66>67>57>58	11	0.36666666666666664
58	58	58>57>58>68>58	13	0.3170731707317073
58	58	58>68>58>68>58	18	0.35294117647058826
58	58	48>58>68>58>59>58	10	0.5555555555555556
58	58	58>68>58>59>58	10	0.17543859649122806
58	58	88>78>68>58	33	0.1907514450867052
58	58	56>57>47>57>58	15	0.3488372093023256
58	58	78>77>78>68>58	10	0.3225806451612903
58	58	38>37>47>48>58	15	0.35714285714285715
58	58	58>59>49>48>58	12	0.3157894736842105
58	58	17>18>28>38>48>58	13	0.3170731707317073
58	58	78>79>69>59>58	12	0.3157894736842105
58	58	87>77>67>68>58	15	0.36585365853658536
58	58	58>57>58>48>58	14	0.32558139534883723
58	58	48>47>57>58	13	0.09090909090909091
58	58	28>18>28>38>48>58	11	0.3055555555555556
58	58	38>48>58>68>58	16	0.3137254901960784
58	58	69>68>67>68>58	14	0.31111111111111117
58	58	58>57>58>57>58	16	0.34782608695652173
58	58	27>37>47>48>58	14	0.30434782608695654
58	58	47>57>58>59>58	14	0.35
58	58	78>68>67>57>58	17	0.425
58	58	66>56>57>58>68>58	10	0.4
58	58	49>59>58>59>58	11	0.3055555555555556
58	58	27>37>38>48>58	11	0.3142857142857143
58	58	52>51>50>59>58	17	0.3469387755102041
58	58	47>48>47>57>58	10	0.3125
58	58	58>68>67>68>58	18	0.3050847457627119
58	58	30>39>38>48>58	12	0.375
58	58	47>57>47>48>58	13	0.34210526315789475
58	58	30>39>49>59>58	14	0.34146341463414637
58	58	70>60>50>59>58	21	0.3559322033898305
58	58	38>48>38>48>58	14	0.35
58	58	67>66>56>57>58	14	0.3783783783783784
58	69	56>57>58	108	0.15517241379310345
58	69	58	1214	0.10692267042451999
58	69	39>49>59>58	15	0.07109004739336493
58	69	56>57>67>68>58	10	0.19230769230769232
58	69	56>55>56>57>58	11	0.3142857142857143
58	69	65>55>56>57>58	14	0.3181818181818182
58	69	50>60>69>68>58	10	0.20408163265306123
58	69	69>59>69>68>58	10	0.25
58	69	58>59>69>68>58	12	0.25
58	69	76>77>67>57>58	11	0.21153846153846156
58	69	78>88>78>68>58	12	0.2608695652173913
58	69	49>59>50>59>58	10	0.2564102564102564
58	69	45>46>56>57>58	15	0.32608695652173914
58	69	76>66>56>57>58	13	0.3939393939393939
58	69	67>66>56>57>58	11	0.2972972972972973
58	78	56>57>58	126	0.1810344827586207
58	78	58	644	0.05672009864364982
58	47	58	1176	0.10357583230579533
58	47	48>47>48>58	27	0.23076923076923078
58	47	41>51>50>59>58	14	0.16867469879518074
58	47	58>48>49>59>58	10	0.21739130434782608
58	47	69>60>69>59>58	11	0.2682926829268293
58	47	56>46>47>57>58	10	0.2127659574468085
58	47	50>59>69>59>58	10	0.22727272727272724
58	47	47>57>67>68>58	10	0.2564102564102564
58	47	68>69>59>58	12	0.06451612903225806
58	47	47>57>67>57>58	10	0.24390243902439024
58	47	38>48>58>59>58	10	0.20833333333333334
58	47	89>88>78>68>58	10	0.22222222222222224
58	49	58	1220	0.10745111854852915
58	49	59>58>59>58	18	0.11538461538461539
58	49	41>51>50>59>58	10	0.12048192771084336
58	49	51>50>59>58	6	0.033707865168539325
58	49	36>46>47>57>58	10	0.23255813953488375
58	49	50>60>69>59>58	10	0.2
58	49	61>51>50>59>58	16	0.3902439024390244
58	49	50>40>50>59>58	11	0.2391304347826087
58	49	49>48>38>48>58	11	0.24444444444444444
58	49	56>57>58>59>58	10	0.21739130434782608
58	49	49>59>58>59>58	11	0.3055555555555556
58	49	47>48>58>57>58	11	0.18644067796610167
58	50	58	704	0.06200457988374141
58	50	54>55>56>57>58	10	0.16666666666666666
58	56	58	689	0.06068345957371851
58	56	79>78>68>58	16	0.11851851851851852
58	38	58	637	0.05610357583230579
58	38	68>58>57>58	19	0.11801242236024845
58	67	58	1233	0.10859608948388234
58	67	41>51>50>59>58	19	0.2289156626506024
58	67	67>68>78>68>58	11	0.18644067796610167
58	67	58>59>69>59>58	11	0.22448979591836735
58	67	55>56>57>58	22	0.11518324607329844
58	67	89>79>69>59>58	12	0.3636363636363636
58	67	47>57>56>57>58	12	0.2727272727272727
58	67	66>67>57>58	12	0.07792207792207792
58	67	45>55>56>57>58	13	0.2708333333333333
58	67	56>46>47>57>58	10	0.2127659574468085
58	67	46>56>57>58	34	0.18994413407821228
58	67	77>67>57>58	13	0.07975460122699386
58	67	38>37>38>48>58	12	0.2857142857142857
58	67	48>47>57>58	28	0.1958041958041958
58	67	89>79>69>68>58	11	0.2894736842105263
58	67	78>68>69>59>58	10	0.2631578947368421
58	67	58>68>67>68>58	13	0.22033898305084745
58	67	69>59>58>59>58	10	0.3125
47	36	58>68>58>48>47	11	0.22
47	36	47	1224	0.11610700056915196
47	36	77>67>57>47	12	0.06936416184971098
47	36	47>46>47>46>47	11	0.24444444444444444
47	36	38>48>38>37>47	11	0.20754716981132076
47	36	36>37>36>37>47	12	0.21818181818181817
47	36	34>35>36>46>47	10	0.24390243902439024
47	36	58>68>67>57>47	10	0.20408163265306123
47	36	38>39>38>48>47	11	0.275
47	47	58>68>58>48>47	12	0.24
47	47	47	330	0.03130335799658509
47	47	46>47	-33	-0.012295081967213116
47	47	46>47>46>47	25	0.1592356687898089
47	47	47>46>47	35	0.05401234567901235
47	47	47>48>49>48>47	14	0.3783783783783784
47	47	49>48>47	118	0.18553459119496854
47	47	37>36>46>47	22	0.15827338129496402
47	47	57>47>48>47	25	0.17857142857142858
47	47	50>59>58>48>47	11	0.36666666666666664
47	47	78>68>58>48>47	11	0.3333333333333333
47	47	58>48>47>57>47	15	0.30612244897959184
47	47	47>46>47>57>47	10	0.3448275862068966
47	47	56>46>47	37	0.05270655270655271
47	47	37>36>37>47	37	0.20108695652173914
47	47	37>47>46>47	32	0.1807909604519774
47	47	49>48>47>48>47	11	0.2894736842105263
47	47	58>57>58>48>47	16	0.3404255319148936
47	47	77>67>57>47	32	0.18497109826589594
47	47	46>56>46>47	27	0.16363636363636364
47	47	45>55>56>57>47	10	0.3333333333333333
47	47	66>56>46>47	22	0.13836477987421383
47	47	55>56>46>47	30	0.16042780748663102
47	47	58>57>47>37>47	15	0.38461538461538464
47	47	47>57>67>57>47	13	0.3023255813953488
47	47	25>35>36>37>47	13	0.28888888888888886
47	47	27>37>27>37>47	10	0.29411764705882354
47	47	58>48>58>57>47	14	0.30434782608695654
47	47	78>68>67>57>47	12	0.3157894736842105
47	47	46>36>46>47	32	0.18181818181818182
47	47	58>48>47>37>47	11	0.2972972972972973
47	47	56>57>56>57>47	13	0.32500000000000007
47	47	36>26>36>37>47	10	0.21739130434782608
47	47	58>57>67>57>47	16	0.34782608695652173
47	47	28>38>37>47	56	0.30434782608695654
47	47	69>59>49>48>47	11	0.22
47	47	67>68>58>57>47	10	0.37037037037037035
47	47	55>45>46>47	19	0.11242603550295857
47	47	26>27>37>47	36	0.2155688622754491
47	47	16>26>36>46>47	10	0.30303030303030304
47	47	35>45>46>47	27	0.16770186335403728
47	47	58>57>58>57>47	12	0.2926829268292683
47	47	56>66>56>57>47	11	0.3055555555555556
47	47	56>55>56>57>47	11	0.2894736842105263
47	47	54>55>45>46>47	10	0.2857142857142857
47	47	65>66>56>57>47	10	0.18181818181818182
47	47	57>47>57>47	29	0.20567375886524822
47	47	27>37>36>37>47	16	0.35555555555555557
47	47	47>46>47>37>47	13	0.34210526315789475
47	47	49>48>38>37>47	15	0.3409090909090909
47	47	50>59>49>48>47	14	0.3783783783783784
47	47	48>47>46>47	23	0.1796875
47	47	58>48>58>48>47	13	0.3170731707317073
47	47	35>36>37>38>48>47	13	0.41935483870967744
47	47	36>37>38>48>47	18	0.18556701030927833
47	47	67>57>58>48>47	10	0.30303030303030304
47	47	38>48>47>37>47	17	0.3541666666666667
47	47	7>17>27>37>47	13	0.30952380952380953
47	47	36>35>36>37>47	19	0.3958333333333333
47	47	47>46>36>37>47	15	0.32608695652173914
47	47	38>48>49>48>47	16	0.4
47	47	58>59>58>48>47	13	0.28888888888888886
47	47	67>66>56>57>47	12	0.3
47	47	38>37>47>37>47	10	0.29411764705882354
47	47	38>28>38>48>47	13	0.3333333333333333
47	47	58>48>49>48>47	12	0.35294117647058826
47	47	49>48>38>48>47	13	0.29545454545454547
47	47	67>68>58>48>47	12	0.32432432432432434
47	47	30>39>38>48>47	12	0.35294117647058826
47	47	45>46>36>37>47	12	0.3157894736842105
47	47	65>66>67>57>47	11	0.34375
47	47	29>28>27>37>47	12	0.3157894736842105
47	47	25>26>36>37>47	17	0.32075471698113206
47	47	67>57>47>37>47	16	0.3902439024390244
47	47	16>26>27>37>47	15	0.35714285714285715
47	47	47>57>47>57>47	12	0.375
47	58	47	486	0.046101309049516224
47	58	46>47	422	0.1572280178837556
47	58	44>45>46>47	26	0.174496644295302
47	58	35>36>37>47	18	0.09574468085106383
47	58	36>37>47	23	0.031123139377537214
47	58	46>36>37>47	17	0.09444444444444444
47	58	39>49>48>47	15	0.09375
47	58	57>47>48>47	14	0.1
47	58	59>58>48>47	11	0.0718954248366013
47	58	48>47>48>47	12	0.08759124087591241
47	58	48>58>48>47	17	0.09289617486338798
47	58	58>57>56>46>47	11	0.21568627450980393
47	58	37>36>37>47	15	0.08152173913043478
47	58	27>37>47>46>47	11	0.36666666666666664
47	58	49>59>58>57>47	10	0.23255813953488375
47	58	27>26>36>46>47	11	0.3055555555555556
47	58	17>27>37>47	43	0.2654320987654321
47	58	48>38>48>47	13	0.087248322147651
47	58	58>57>47>46>47	16	0.36363636363636365
47	58	47>46>47>46>47	13	0.28888888888888886
47	58	57>47>57>47	13	0.09219858156028368
47	58	65>66>56>46>47	11	0.2894736842105263
47	58	56>46>56>46>47	10	0.2857142857142857
47	58	47>57>56>46>47	11	0.3055555555555556
47	58	45>46>36>46>47	16	0.3333333333333333
47	58	56>46>47>46>47	12	0.3636363636363636
47	58	25>26>36>46>47	16	0.32653061224489793
47	58	49>48>47>57>47	10	0.23255813953488375
47	58	56>57>56>46>47	16	0.35555555555555557
47	58	38>48>47>46>47	11	0.3333333333333333
47	58	45>35>45>46>47	11	0.2894736842105263
47	45	47	656	0.06222728135078733
47	56	47	1130	0.107190286473155
47	56	49>48>47>37>47	10	0.19607843137254902
47	56	67>57>56>57>47	14	0.29787234042553185
47	56	56>57>47>37>47	10	0.2564102564102564
47	56	40>49>48>47	12	0.07317073170731707
47	56	77>67>57>47	20	0.11560693641618497
47	56	55>56>57>47	10	0.06666666666666667
47	56	36>46>47>37>47	10	0.18867924528301888
47	56	17>27>37>47	32	0.19753086419753085
47	56	65>55>45>46>47	10	0.21739130434782608
47	56	36>26>36>46>47	11	0.25
47	56	87>77>67>57>47	11	0.2619047619047619
47	56	29>28>38>48>47	10	0.2564102564102564
47	56	36>35>45>46>47	11	0.22916666666666663
47	49	47	676	0.06412445456270156
47	49	66>56>46>47	22	0.13836477987421383
47	38	47	760	0.07209258205274142
47	38	45>46>47	36	0.05642633228840125
47	38	57>58>48>47	18	0.16666666666666666
47	38	56>46>36>37>47	13	0.2549019607843137
47	38	46>36>37>47	18	0.1
47	38	58>59>58>57>47	11	0.22916666666666663
47	38	47>48>47	76	0.16170212765957448
47	38	57>56>46>47	10	0.05405405405405406
47	38	56>46>47	30	0.042735042735042736
47	38	37>27>37>47	29	0.17365269461077845
47	38	28>38>48>47	21	0.16153846153846155
47	38	48>38>48>47	26	0.174496644295302
47	38	37>38>37>47	21	0.17647058823529413
47	38	65>66>56>57>47	10	0.18181818181818182
47	38	57>47>57>47	23	0.16312056737588654
47	38	76>66>56>57>47	11	0.25
47	38	27>28>38>37>47	11	0.16176470588235295
47	67	47	621	0.0589072282299374
47	67	17>27>37>47	24	0.14814814814814814
47	27	47	671	0.063650161259723
47	27	55>56>57>47	19	0.12666666666666668
47	27	16>26>36>37>47	10	0.25
35	46	35	1092	0.09700630718663944
35	46	34>24>34>35	12	0.06976744186046512
35	46	28>38>37>36>35	15	0.2777777777777778
35	46	38>37>36>35	18	0.10285714285714287
35	46	33>23>33>34>35	14	0.2692307692307692
35	46	46>45>46>45>35	11	0.25
35	46	36>35>36>35	11	0.06321839080459771
35	46	46>47>46>45>35	10	0.3125
35	46	47>46>45>35	16	0.10596026490066225
35	46	33>43>44>34>35	11	0.18965517241379312
35	46	15>14>15>25>35	10	0.20833333333333334
35	46	22>23>24>25>35	11	0.18965517241379312
35	46	25>26>36>35	27	0.13917525773195877
